Observation_ID,Update_Datetime,Site_ID,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,Observation_Date,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,hex_ids
16247542,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,3/27/2019,86,0,-9999,-9999,-9999,12559
16514284,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/17/2019,107,0,-9999,-9999,-9999,12559
16860385,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/15/2019,135,1,50,95% or more,-9999,12559
17078917,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/5/2019,156,0,-9999,-9999,-9999,12559
17336893,7/3/2019 7:50,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/3/2019,184,0,-9999,-9999,-9999,12559
17573928,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/31/2019,212,0,-9999,-9999,-9999,12559
17884186,10/22/2019 11:19,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/10/2019,253,0,50,-9999,-9999,12559
20804662,10/23/2019 8:55,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/5/2019,278,0,-9999,-9999,-9999,12559
20879456,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/31/2019,304,0,50,-9999,-9999,12559
21172914,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/19/2019,323,0,50,-9999,-9999,12559
16223220,3/26/2019 8:49,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,3/26/2019,85,0,-9999,-9999,-9999,12559
16492615,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/16/2019,106,0,-9999,-9999,-9999,12559
16789243,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/9/2019,129,1,50,25-49%,-9999,12559
17032214,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/1/2019,152,0,-9999,-9999,-9999,12559
17403428,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/2/2019,183,0,-9999,-9999,-9999,12559
17883912,10/22/2019 11:19,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/31/2019,212,0,50,-9999,-9999,12559
17883922,10/22/2019 11:19,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/5/2019,248,0,50,-9999,-9999,12559
18103921,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/4/2019,277,0,-9999,-9999,-9999,12559
20818846,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/24/2019,297,0,-9999,-9999,-9999,12559
21010665,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/15/2019,319,0,50,-9999,-9999,12559
16038275,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,3/7/2019,66,0,-9999,-9999,-9999,12559
16448853,4/12/2019 14:48,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/12/2019,102,0,-9999,-9999,-9999,12559
16777911,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/8/2019,128,0,-9999,-9999,-9999,12559
16994719,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/29/2019,149,0,-9999,-9999,-9999,12559
17287233,6/27/2019 12:52,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/27/2019,178,0,-9999,-9999,-9999,12559
17533472,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/25/2019,206,0,-9999,-9999,-9999,12559
17820505,9/3/2019 14:21,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/3/2019,246,0,-9999,-9999,-9999,12559
18193588,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/2/2019,275,0,50,-9999,-9999,12559
20801530,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/22/2019,295,0,50,-9999,-9999,12559
20986750,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/14/2019,318,0,50,-9999,-9999,12559
15943575,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,2/21/2019,52,0,-9999,-9999,-9999,12559
16406556,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/9/2019,99,0,-9999,-9999,-9999,12559
16734978,5/4/2019 15:04,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/4/2019,124,1,50,95% or more,-9999,12559
16945699,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/23/2019,143,0,-9999,-9999,-9999,12559
17275067,6/26/2019 9:18,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/26/2019,177,0,-9999,-9999,-9999,12559
17463513,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/17/2019,198,0,-9999,-9999,-9999,12559
17819482,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/3/2019,246,0,-9999,-9999,-9999,12559
20804681,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/27/2019,270,0,-9999,-9999,-9999,12559
20804584,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/19/2019,292,0,-9999,-9999,-9999,12559
20941054,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/9/2019,313,0,-9999,-9999,-9999,12559
16344429,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/4/2019,94,0,-9999,-9999,-9999,12559
16700770,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/1/2019,121,1,50,95% or more,-9999,12559
16874305,5/16/2019 12:57,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/16/2019,136,1,50,Less than 5%,-9999,12559
17181301,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/15/2019,166,0,-9999,-9999,-9999,12559
17454861,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/16/2019,197,0,-9999,-9999,-9999,12559
20804926,10/23/2019 8:56,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,8/27/2019,239,0,-9999,-9999,-9999,12559
18193364,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/25/2019,268,0,50,-9999,-9999,12559
18171535,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/14/2019,287,0,50,-9999,-9999,12559
20944059,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/9/2019,313,0,50,-9999,-9999,12559
16344193,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/4/2019,94,0,-9999,-9999,-9999,12559
16683712,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/30/2019,120,1,50,75-94%,-9999,12559
16872413,5/16/2019 10:27,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/16/2019,136,1,-9999,-9999,-9999,12559
17153914,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/12/2019,163,0,-9999,-9999,-9999,12559
17403590,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/10/2019,191,0,-9999,-9999,-9999,12559
17713741,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,8/21/2019,233,0,-9999,-9999,-9999,12559
17960040,9/19/2019 11:25,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/19/2019,262,0,-9999,-9999,-9999,12559
18171525,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/14/2019,287,0,50,-9999,-9999,12559
20925525,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/6/2019,310,0,50,-9999,-9999,12559
21173055,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,12/5/2019,339,0,50,-9999,-9999,12559
16344207,4/25/2019 11:36,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/4/2019,94,0,-9999,-9999,-9999,12559
16602847,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/24/2019,114,0,-9999,-9999,-9999,12559
16872423,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/16/2019,136,1,-9999,-9999,-9999,12559
17142881,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/11/2019,162,0,-9999,-9999,-9999,12559
17394586,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/9/2019,190,0,-9999,-9999,-9999,12559
17683564,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,8/16/2019,228,0,-9999,-9999,-9999,12559
17955991,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/17/2019,260,0,50,-9999,-9999,12559
18162283,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/12/2019,285,0,-9999,-9999,-9999,12559
20916706,11/5/2019 18:41,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/5/2019,309,0,-9999,-9999,-9999,12559
21692285,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/25/2019,329,0,50,-9999,-9999,12559
16320224,4/2/2019 9:23,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/2/2019,92,0,-9999,-9999,-9999,12559
16580836,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,4/22/2019,112,0,-9999,-9999,-9999,12559
16872476,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,5/16/2019,136,1,50,95% or more,-9999,12559
17105192,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,6/7/2019,158,0,-9999,-9999,-9999,12559
17394579,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,7/9/2019,190,0,-9999,-9999,-9999,12559
17637984,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,8/8/2019,220,0,-9999,-9999,-9999,12559
20804506,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,9/11/2019,254,0,-9999,-9999,-9999,12559
18193724,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,10/11/2019,284,0,50,-9999,-9999,12559
20878884,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/1/2019,305,0,-9999,-9999,-9999,12559
21042147,-9999,18537,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,73401,501,Open flowers,11/21/2019,325,0,50,-9999,-9999,12559
16107822,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,3/14/2019,73,0,-9999,-9999,-9999,12559
16871738,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,5/16/2019,136,0,-9999,-9999,-9999,12559
17677729,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,7/8/2019,189,0,50,-9999,-9999,12559
15978108,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,2/26/2019,57,0,-9999,-9999,-9999,12559
16770447,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,5/7/2019,127,1,-9999,-9999,-9999,12559
17677509,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,7/2/2019,183,0,50,-9999,-9999,12559
16710012,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,5/2/2019,122,1,-9999,-9999,-9999,12559
17276065,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,6/26/2019,177,0,-9999,-9999,-9999,12559
16665137,4/29/2019 12:42,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,4/29/2019,119,-1,-9999,-9999,-9999,12559
17276039,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,6/18/2019,169,0,-9999,-9999,-9999,12559
16593375,4/23/2019 9:08,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,4/23/2019,113,-1,50,-9999,-9999,12559
17145207,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,6/11/2019,162,0,-9999,-9999,-9999,12559
16492743,4/23/2019 9:07,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,4/16/2019,106,-1,50,-9999,-9999,12559
17066793,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,6/4/2019,155,0,-9999,-9999,-9999,12559
17774649,8/29/2019 13:39,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,8/29/2019,241,0,50,-9999,-9999,12559
16418806,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,4/10/2019,100,0,-9999,-9999,-9999,12559
16995009,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,5/29/2019,149,0,-9999,-9999,-9999,12559
17677928,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,8/15/2019,227,0,50,-9999,-9999,12559
16161426,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,3/20/2019,79,0,-9999,-9999,-9999,12559
16934224,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,5/22/2019,142,0,-9999,-9999,-9999,12559
17455127,-9999,24164,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,114543,501,Open flowers,7/16/2019,197,0,-9999,-9999,-9999,12559
16306101,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/1/2019,91,0,-9999,-9999,-9999,12559
16656268,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/29/2019,119,1,50,75-94%,-9999,12559
16306080,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,3/28/2019,87,0,-9999,-9999,-9999,12559
16656185,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/25/2019,115,1,50,95% or more,-9999,12559
16239021,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,3/27/2019,86,0,-9999,-9999,-9999,12559
16656175,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/22/2019,112,1,50,75-94%,-9999,12559
16157689,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,3/20/2019,79,0,-9999,-9999,-9999,12559
16511667,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/17/2019,107,0,-9999,-9999,-9999,12559
16479484,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/15/2019,105,1,50,Less than 5%,-9999,12559
16476152,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/10/2019,100,0,-9999,-9999,-9999,12559
17052620,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,6/3/2019,154,0,-9999,-9999,-9999,12559
16390147,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/8/2019,98,0,-9999,-9999,-9999,12559
16906240,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,5/8/2019,128,0,-9999,-9999,-9999,12559
16360925,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,4/5/2019,95,0,-9999,-9999,-9999,12559
16753107,-9999,28483,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,148159,501,Open flowers,5/6/2019,126,1,50,Less than 5%,-9999,12559
